variant,round,metric,value
task3,4025.0,score,2.24
task3,4026.0,score,2.2
task3,4027.0,score,2.19
task3,4028.0,score,2.22
task3,4029.0,score,2.25
task3,4030.0,score,2.29
task3,4031.0,score,2.29
task3,4032.0,score,2.35
task3,4033.0,score,2.36
task3,4034.0,score,2.36
task3,4035.0,score,2.35
task3,4036.0,score,2.33
task3,4037.0,score,2.27
task3,4038.0,score,2.28
task3,4039.0,score,2.3
task3,4040.0,score,2.28
task3,4041.0,score,2.27
task3,4042.0,score,2.33
task3,4043.0,score,2.35
task3,4044.0,score,2.33
task3,4045.0,score,2.33
task3,4046.0,score,2.37
task3,4047.0,score,2.42
task3,4048.0,score,2.39
task3,4049.0,score,2.39
task3,4050.0,score,2.37
task3,4051.0,score,2.34
task3,4052.0,score,2.31
task3,4053.0,score,2.27
task3,4054.0,score,2.37
task3,4055.0,score,2.38
task3,4056.0,score,2.39
task3,4057.0,score,2.43
task3,4058.0,score,2.48
task3,4059.0,score,2.47
task3,4060.0,score,2.46
task3,4061.0,score,2.43
task3,4062.0,score,2.56
task3,4063.0,score,2.55
task3,4064.0,score,2.56
task3,4065.0,score,2.56
task3,4066.0,score,2.54
task3,4067.0,score,2.47
task3,4068.0,score,2.4
task3,4069.0,score,2.4
task3,4070.0,score,2.4
task3,4071.0,score,2.38
task3,4072.0,score,2.32
task3,4073.0,score,2.29
task3,4074.0,score,2.18
task3,4075.0,score,2.17
task3,4076.0,score,2.16
task3,4077.0,score,2.15
task3,4078.0,score,2.21
task3,4079.0,score,2.19
task3,4080.0,score,2.19
task3,4081.0,score,2.19
task3,4082.0,score,2.18
task3,4083.0,score,2.18
task3,4084.0,score,2.19
task3,4085.0,score,2.19
task3,4086.0,score,2.19
task3,4087.0,score,2.26
task3,4088.0,score,2.29
task3,4089.0,score,2.24
task3,4090.0,score,2.23
task3,4091.0,score,2.21
task3,4092.0,score,2.17
task3,4093.0,score,2.18
task3,4094.0,score,2.18
task3,4095.0,score,2.18
task3,4096.0,score,2.16
task3,4097.0,score,2.13
task3,4098.0,score,2.14
task3,4099.0,score,2.16
task3,4100.0,score,2.18
task3,4101.0,score,2.21
task3,4102.0,score,2.2
task3,4103.0,score,2.29
task3,4104.0,score,2.29
task3,4105.0,score,2.3
task3,4106.0,score,2.3
task3,4107.0,score,2.34
task3,4108.0,score,2.32
task3,4109.0,score,2.35
task3,4110.0,score,2.34
task3,4111.0,score,2.31
task3,4112.0,score,2.22
task3,4113.0,score,2.24
task3,4114.0,score,2.24
task3,4115.0,score,2.2
task3,4116.0,score,2.17
task3,4117.0,score,2.13
task3,4118.0,score,2.11
task3,4119.0,score,2.12
task3,4120.0,score,2.16
task3,4121.0,score,2.16
task3,4122.0,score,2.25
task3,4123.0,score,2.28
task3,4124.0,score,2.26
task3,4125.0,score,2.27
task3,4126.0,score,2.27
task3,4127.0,score,2.29
task3,4128.0,score,2.27
task3,4129.0,score,2.24
task3,4130.0,score,2.24
task3,4131.0,score,2.23
task3,4132.0,score,2.17
task3,4133.0,score,2.13
task3,4134.0,score,2.13
task3,4135.0,score,2.15
task3,4136.0,score,2.15
task3,4137.0,score,2.15
task3,4138.0,score,2.1
task3,4139.0,score,2.08
task3,4140.0,score,2.1
task3,4141.0,score,2.08
task3,4142.0,score,2.01
task3,4143.0,score,2.03
task3,4144.0,score,2.08
task3,4145.0,score,2.16
task3,4146.0,score,2.13
task3,4147.0,score,2.1
task3,4148.0,score,2.12
task3,4149.0,score,2.15
task3,4150.0,score,2.15
task3,4151.0,score,2.12
task3,4152.0,score,2.12
task3,4153.0,score,2.12
task3,4154.0,score,2.06
task3,4155.0,score,2.05
task3,4156.0,score,2.04
task3,4157.0,score,2.01
task3,4158.0,score,2.02
task3,4159.0,score,2.11
task3,4160.0,score,2.1
task3,4161.0,score,2.1
task3,4162.0,score,2.02
task3,4163.0,score,2.03
task3,4164.0,score,2.06
task3,4165.0,score,2.1
task3,4166.0,score,2.15
task3,4167.0,score,2.17
task3,4168.0,score,2.22
task3,4169.0,score,2.22
task3,4170.0,score,2.26
task3,4171.0,score,2.28
task3,4172.0,score,2.3
task3,4173.0,score,2.29
task3,4174.0,score,2.32
task3,4175.0,score,2.34
task3,4176.0,score,2.35
task3,4177.0,score,2.35
task3,4178.0,score,2.31
task3,4179.0,score,2.33
task3,4180.0,score,2.33
task3,4181.0,score,2.36
task3,4182.0,score,2.36
task3,4183.0,score,2.39
task3,4184.0,score,2.35
task3,4185.0,score,2.35
task3,4186.0,score,2.35
task3,4187.0,score,2.28
task3,4188.0,score,2.25
task3,4189.0,score,2.28
task3,4190.0,score,2.28
task3,4191.0,score,2.3
task3,4192.0,score,2.37
task3,4193.0,score,2.33
task3,4194.0,score,2.33
task3,4195.0,score,2.34
task3,4196.0,score,2.37
task3,4197.0,score,2.38
task3,4198.0,score,2.46
task3,4199.0,score,2.44
task3,4200.0,score,2.4
task3,4201.0,score,2.38
task3,4202.0,score,2.39
task3,4203.0,score,2.3
task3,4204.0,score,2.35
task3,4205.0,score,2.37
task3,4206.0,score,2.39
task3,4207.0,score,2.35
task3,4208.0,score,2.32
task3,4209.0,score,2.27
task3,4210.0,score,2.37
task3,4211.0,score,2.46
task3,4212.0,score,2.53
task3,4213.0,score,2.59
task3,4214.0,score,2.57
task3,4215.0,score,2.62
task3,4216.0,score,2.67
task3,4217.0,score,2.67
task3,4218.0,score,2.67
task3,4219.0,score,2.59
task3,4220.0,score,2.57
task3,4221.0,score,2.65
task3,4222.0,score,2.53
task3,4223.0,score,2.5
task3,4224.0,score,2.54
task3,4225.0,score,2.56
task3,4226.0,score,2.56
task3,4227.0,score,2.58
task3,4228.0,score,2.58
task3,4229.0,score,2.6
task3,4230.0,score,2.62
task3,4231.0,score,2.57
task3,4232.0,score,2.6
task3,4233.0,score,2.6
task3,4234.0,score,2.6
task3,4235.0,score,2.57
task3,4236.0,score,2.6
task3,4237.0,score,2.6
task3,4238.0,score,2.56
task3,4239.0,score,2.56
task3,4240.0,score,2.52
task3,4241.0,score,2.53
task3,4242.0,score,2.55
task3,4243.0,score,2.58
task3,4244.0,score,2.57
task3,4245.0,score,2.53
task3,4246.0,score,2.52
task3,4247.0,score,2.51
task3,4248.0,score,2.51
task3,4249.0,score,2.48
task3,4250.0,score,2.53
task3,4251.0,score,2.52
task3,4252.0,score,2.54
task3,4253.0,score,2.54
task3,4254.0,score,2.52
task3,4255.0,score,2.58
task3,4256.0,score,2.61
task3,4257.0,score,2.6
task3,4258.0,score,2.62
task3,4259.0,score,2.56
task3,4260.0,score,2.56
task3,4261.0,score,2.64
task3,4262.0,score,2.59
task3,4263.0,score,2.6
task3,4264.0,score,2.54
task3,4265.0,score,2.51
task3,4266.0,score,2.46
task3,4267.0,score,2.47
task3,4268.0,score,2.42
task3,4269.0,score,2.42
task3,4270.0,score,2.38
task3,4271.0,score,2.37
task3,4272.0,score,2.36
task3,4273.0,score,2.36
task3,4274.0,score,2.32
task3,4275.0,score,2.28
task3,4276.0,score,2.27
task3,4277.0,score,2.34
task3,4278.0,score,2.34
task3,4279.0,score,2.32
task3,4280.0,score,2.32
task3,4281.0,score,2.29
task3,4282.0,score,2.31
task3,4283.0,score,2.28
task3,4284.0,score,2.28
task3,4285.0,score,2.31
task3,4286.0,score,2.31
task3,4287.0,score,2.31
task3,4288.0,score,2.3
task3,4289.0,score,2.27
task3,4290.0,score,2.31
task3,4291.0,score,2.3
task3,4292.0,score,2.23
task3,4293.0,score,2.23
task3,4294.0,score,2.25
task3,4295.0,score,2.24
task3,4296.0,score,2.22
task3,4297.0,score,2.21
task3,4298.0,score,2.11
task3,4299.0,score,2.15
task3,4300.0,score,2.13
task3,4301.0,score,2.14
task3,4302.0,score,2.13
task3,4303.0,score,2.2
task3,4304.0,score,2.19
task3,4305.0,score,2.17
task3,4306.0,score,2.18
task3,4307.0,score,2.18
task3,4308.0,score,2.18
task3,4309.0,score,2.15
task3,4310.0,score,2.09
task3,4311.0,score,2.03
task3,4312.0,score,1.96
task3,4313.0,score,1.88
task3,4314.0,score,2.05
task3,4315.0,score,2.07
task3,4316.0,score,2.02
task3,4317.0,score,2.02
task3,4318.0,score,2.02
task3,4319.0,score,2.02
task3,4320.0,score,2.03
task3,4321.0,score,2.05
task3,4322.0,score,2.05
task3,4323.0,score,2.08
task3,4324.0,score,2.12
task3,4325.0,score,2.18
task3,4326.0,score,2.21
task3,4327.0,score,2.21
task3,4328.0,score,2.19
task3,4329.0,score,2.17
task3,4330.0,score,2.16
task3,4331.0,score,2.19
task3,4332.0,score,2.18
task3,4333.0,score,2.16
task3,4334.0,score,2.16
task3,4335.0,score,2.18
task3,4336.0,score,2.18
task3,4337.0,score,2.18
task3,4338.0,score,2.2
task3,4339.0,score,2.2
task3,4340.0,score,2.18
task3,4341.0,score,2.2
task3,4342.0,score,2.2
task3,4343.0,score,2.16
task3,4344.0,score,2.13
task3,4345.0,score,2.19
task3,4346.0,score,2.19
task3,4347.0,score,2.23
task3,4348.0,score,2.29
task3,4349.0,score,2.34
task3,4350.0,score,2.32
task3,4351.0,score,2.36
task3,4352.0,score,2.36
task3,4353.0,score,2.38
task3,4354.0,score,2.39
task3,4355.0,score,2.38
task3,4356.0,score,2.33
task3,4357.0,score,2.35
task3,4358.0,score,2.27
task3,4359.0,score,2.33
task3,4360.0,score,2.34
task3,4361.0,score,2.35
task3,4362.0,score,2.36
task3,4363.0,score,2.34
task3,4364.0,score,2.42
task3,4365.0,score,2.41
task3,4366.0,score,2.39
task3,4367.0,score,2.39
task3,4368.0,score,2.39
task3,4369.0,score,2.47
task3,4370.0,score,2.55
task3,4371.0,score,2.52
task3,4372.0,score,2.54
task3,4373.0,score,2.54
task3,4374.0,score,2.55
task3,4375.0,score,2.56
task3,4376.0,score,2.57
task3,4377.0,score,2.51
task3,4378.0,score,2.49
task3,4379.0,score,2.54
task3,4380.0,score,2.58
task3,4381.0,score,2.58
task3,4382.0,score,2.59
task3,4383.0,score,2.59
task3,4384.0,score,2.62
task3,4385.0,score,2.61
task3,4386.0,score,2.62
task3,4387.0,score,2.62
task3,4388.0,score,2.65
task3,4389.0,score,2.67
task3,4390.0,score,2.63
task3,4391.0,score,2.66
task3,4392.0,score,2.69
task3,4393.0,score,2.71
task3,4394.0,score,2.76
task3,4395.0,score,2.92
task3,4396.0,score,2.98
task3,4397.0,score,3.08
task3,4398.0,score,3.1
task3,4399.0,score,3.1
task3,4400.0,score,3.09
task3,4401.0,score,3.08
task3,4402.0,score,3.07
task3,4403.0,score,3.05
task3,4404.0,score,3.01
task3,4405.0,score,3.0
task3,4406.0,score,3.05
task3,4407.0,score,3.09
task3,4408.0,score,3.18
task3,4409.0,score,3.23
task3,4410.0,score,3.19
task3,4411.0,score,3.17
task3,4412.0,score,3.16
task3,4413.0,score,3.16
task3,4414.0,score,2.99
task3,4415.0,score,2.94
task3,4416.0,score,2.94
task3,4417.0,score,2.93
task3,4418.0,score,2.95
task3,4419.0,score,2.95
task3,4420.0,score,2.96
task3,4421.0,score,2.92
task3,4422.0,score,2.92
task3,4423.0,score,2.91
task3,4424.0,score,2.85
task3,4425.0,score,2.75
task3,4426.0,score,2.75
task3,4427.0,score,2.77
task3,4428.0,score,2.77
task3,4429.0,score,2.78
task3,4430.0,score,2.73
task3,4431.0,score,2.75
task3,4432.0,score,2.79
task3,4433.0,score,2.79
task3,4434.0,score,2.81
task3,4435.0,score,2.79
task3,4436.0,score,2.76
task3,4437.0,score,2.78
task3,4438.0,score,2.76
task3,4439.0,score,2.81
task3,4440.0,score,2.82
task3,4441.0,score,2.83
task3,4442.0,score,2.89
task3,4443.0,score,2.86
task3,4444.0,score,2.89
task3,4445.0,score,2.92
task3,4446.0,score,2.92
task3,4447.0,score,2.91
task3,4448.0,score,2.83
task3,4449.0,score,2.79
task3,4450.0,score,2.76
task3,4451.0,score,2.77
task3,4452.0,score,2.78
task3,4453.0,score,2.79
task3,4454.0,score,2.75
task3,4455.0,score,2.76
task3,4456.0,score,2.76
task3,4457.0,score,2.74
task3,4458.0,score,2.74
task3,4459.0,score,2.65
task3,4460.0,score,2.67
task3,4461.0,score,2.6
task3,4462.0,score,2.59
task3,4463.0,score,2.6
task3,4464.0,score,2.54
task3,4465.0,score,2.54
task3,4466.0,score,2.63
task3,4467.0,score,2.61
task3,4468.0,score,2.61
task3,4469.0,score,2.59
task3,4470.0,score,2.54
task3,4471.0,score,2.54
task3,4472.0,score,2.53
task3,4473.0,score,2.54
task3,4474.0,score,2.56
task3,4475.0,score,2.55
task3,4476.0,score,2.54
task3,4477.0,score,2.55
task3,4478.0,score,2.64
task3,4479.0,score,2.59
task3,4480.0,score,2.6
task3,4481.0,score,2.73
task3,4482.0,score,2.71
task3,4483.0,score,2.71
task3,4484.0,score,2.68
task3,4485.0,score,2.67
task3,4486.0,score,2.66
task3,4487.0,score,2.69
task3,4488.0,score,2.68
task3,4489.0,score,2.71
task3,4490.0,score,2.71
task3,4491.0,score,2.68
task3,4492.0,score,2.65
task3,4493.0,score,2.63
task3,4494.0,score,2.59
task3,4495.0,score,2.44
task3,4496.0,score,2.39
task3,4497.0,score,2.34
task3,4498.0,score,2.36
task3,4499.0,score,2.34
task3,4500.0,score,2.47
task3,4501.0,score,2.51
task3,4502.0,score,2.54
task3,4503.0,score,2.49
task3,4504.0,score,2.49
task3,4505.0,score,2.49
task3,4506.0,score,2.49
task3,4507.0,score,2.46
task3,4508.0,score,2.47
task3,4509.0,score,2.46
task3,4510.0,score,2.46
task3,4511.0,score,2.48
task3,4512.0,score,2.48
task3,4513.0,score,2.53
task3,4514.0,score,2.54
task3,4515.0,score,2.52
task3,4516.0,score,2.52
task3,4517.0,score,2.54
task3,4518.0,score,2.56
task3,4519.0,score,2.6
task3,4520.0,score,2.58
task3,4521.0,score,2.62
task3,4522.0,score,2.63
task3,4523.0,score,2.62
task3,4524.0,score,2.61
task3,4525.0,score,2.63
task3,4526.0,score,2.62
task3,4527.0,score,2.61
task3,4528.0,score,2.66
task3,4529.0,score,2.65
task3,4530.0,score,2.66
task3,4531.0,score,2.64
task3,4532.0,score,2.62
task3,4533.0,score,2.7
task3,4534.0,score,2.68
task3,4535.0,score,2.72
task3,4536.0,score,2.77
task3,4537.0,score,2.76
task3,4538.0,score,2.76
task3,4539.0,score,2.75
task3,4540.0,score,2.83
task3,4541.0,score,2.85
task3,4542.0,score,2.79
task3,4543.0,score,2.79
task3,4544.0,score,2.75
task3,4545.0,score,2.62
task3,4546.0,score,2.72
task3,4547.0,score,2.68
task3,4548.0,score,2.71
task3,4549.0,score,2.7
task3,4550.0,score,2.7
task3,4551.0,score,2.7
task3,4552.0,score,2.69
task3,4553.0,score,2.66
task3,4554.0,score,2.73
task3,4555.0,score,2.69
task3,4556.0,score,2.67
task3,4557.0,score,2.67
task3,4558.0,score,2.67
task3,4559.0,score,2.67
task3,4560.0,score,2.64
task3,4561.0,score,2.62
task3,4562.0,score,2.64
task3,4563.0,score,2.73
task3,4564.0,score,2.71
task3,4565.0,score,2.73
task3,4566.0,score,2.65
task3,4567.0,score,2.67
task3,4568.0,score,2.74
task3,4569.0,score,2.69
task3,4570.0,score,2.73
task3,4571.0,score,2.73
task3,4572.0,score,2.73
task3,4573.0,score,2.72
task3,4574.0,score,2.78
task3,4575.0,score,2.82
task3,4576.0,score,2.84
task3,4577.0,score,2.88
task3,4578.0,score,2.79
task3,4579.0,score,2.81
task3,4580.0,score,2.8
task3,4581.0,score,2.77
task3,4582.0,score,2.77
task3,4583.0,score,2.81
task3,4584.0,score,2.86
task3,4585.0,score,2.91
task3,4586.0,score,2.99
task3,4587.0,score,3.0
task3,4588.0,score,3.01
task3,4589.0,score,2.96
task3,4590.0,score,2.97
task3,4591.0,score,2.97
task3,4592.0,score,2.98
task3,4593.0,score,2.99
task3,4594.0,score,2.96
task3,4595.0,score,2.97
task3,4596.0,score,2.97
task3,4597.0,score,2.96
task3,4598.0,score,2.92
task3,4599.0,score,2.92
task3,4600.0,score,2.84
task3,4601.0,score,2.79
task3,4602.0,score,2.76
task3,4603.0,score,2.87
task3,4604.0,score,2.87
task3,4605.0,score,2.89
task3,4606.0,score,2.85
task3,4607.0,score,2.84
task3,4608.0,score,2.75
task3,4609.0,score,2.71
task3,4610.0,score,2.89
task3,4611.0,score,2.99
task3,4612.0,score,3.01
task3,4613.0,score,3.0
task3,4614.0,score,2.99
task3,4615.0,score,3.04
task3,4616.0,score,3.11
task3,4617.0,score,3.11
task3,4618.0,score,3.07
task3,4619.0,score,3.03
task3,4620.0,score,3.03
task3,4621.0,score,2.93
task3,4622.0,score,3.03
task3,4623.0,score,3.03
task3,4624.0,score,3.02
task3,4625.0,score,3.06
task3,4626.0,score,3.08
task3,4627.0,score,3.05
task3,4628.0,score,3.0
task3,4629.0,score,3.0
task3,4630.0,score,3.08
task3,4631.0,score,3.05
task3,4632.0,score,3.02
task3,4633.0,score,3.0
task3,4634.0,score,3.0
task3,4635.0,score,2.99
task3,4636.0,score,3.08
task3,4637.0,score,3.14
task3,4638.0,score,3.17
task3,4639.0,score,3.13
task3,4640.0,score,3.06
task3,4641.0,score,3.04
task3,4642.0,score,3.04
task3,4643.0,score,3.04
task3,4644.0,score,3.04
task3,4645.0,score,3.04
task3,4646.0,score,2.94
task3,4647.0,score,2.98
task3,4648.0,score,2.94
task3,4649.0,score,2.96
task3,4650.0,score,3.05
task3,4651.0,score,3.0
task3,4652.0,score,2.98
task3,4653.0,score,3.03
task3,4654.0,score,2.95
task3,4655.0,score,2.94
task3,4656.0,score,2.95
task3,4657.0,score,2.95
task3,4658.0,score,2.97
task3,4659.0,score,2.97
task3,4660.0,score,2.97
task3,4661.0,score,2.98
task3,4662.0,score,2.98
task3,4663.0,score,2.86
task3,4664.0,score,2.96
task3,4665.0,score,2.94
task3,4666.0,score,2.95
task3,4667.0,score,2.92
task3,4668.0,score,2.96
task3,4669.0,score,2.98
task3,4670.0,score,2.93
task3,4671.0,score,2.93
task3,4672.0,score,2.92
task3,4673.0,score,3.0
task3,4674.0,score,2.92
task3,4675.0,score,2.95
task3,4676.0,score,2.93
task3,4677.0,score,2.9
task3,4678.0,score,2.98
task3,4679.0,score,2.96
task3,4680.0,score,2.96
task3,4681.0,score,2.96
task3,4682.0,score,2.99
task3,4683.0,score,2.95
task3,4684.0,score,2.92
task3,4685.0,score,2.9
task3,4686.0,score,2.82
task3,4687.0,score,2.87
task3,4688.0,score,2.84
task3,4689.0,score,2.87
task3,4690.0,score,2.86
task3,4691.0,score,2.85
task3,4692.0,score,2.84
task3,4693.0,score,2.83
task3,4694.0,score,2.87
task3,4695.0,score,2.85
task3,4696.0,score,2.83
task3,4697.0,score,2.85
task3,4698.0,score,2.88
task3,4699.0,score,2.89
task3,4700.0,score,2.84
task3,4701.0,score,2.89
task3,4702.0,score,2.89
task3,4703.0,score,2.78
task3,4704.0,score,2.8
task3,4705.0,score,2.85
task3,4706.0,score,2.81
task3,4707.0,score,2.84
task3,4708.0,score,2.9
task3,4709.0,score,3.0
task3,4710.0,score,2.82
task3,4711.0,score,2.74
task3,4712.0,score,2.73
task3,4713.0,score,2.75
task3,4714.0,score,2.79
task3,4715.0,score,2.74
task3,4716.0,score,2.68
task3,4717.0,score,2.66
task3,4718.0,score,2.66
task3,4719.0,score,2.71
task3,4720.0,score,2.68
task3,4721.0,score,2.73
task3,4722.0,score,2.72
task3,4723.0,score,2.73
task3,4724.0,score,2.73
task3,4725.0,score,2.67
task3,4726.0,score,2.65
task3,4727.0,score,2.65
task3,4728.0,score,2.65
task3,4729.0,score,2.65
task3,4730.0,score,2.6
task3,4731.0,score,2.69
task3,4732.0,score,2.7
task3,4733.0,score,2.67
task3,4734.0,score,2.72
task3,4735.0,score,2.71
task3,4736.0,score,2.57
task3,4737.0,score,2.5
task3,4738.0,score,2.53
task3,4739.0,score,2.53
task3,4740.0,score,2.53
task3,4741.0,score,2.5
task3,4742.0,score,2.51
task3,4743.0,score,2.54
task3,4744.0,score,2.58
task3,4745.0,score,2.6
task3,4746.0,score,2.64
task3,4747.0,score,2.64
task3,4748.0,score,2.66
task3,4749.0,score,2.7
task3,4750.0,score,2.69
task3,4751.0,score,2.78
task3,4752.0,score,2.84
task3,4753.0,score,2.82
task3,4754.0,score,2.84
task3,4755.0,score,2.83
task3,4756.0,score,2.82
task3,4757.0,score,2.83
task3,4758.0,score,2.9
task3,4759.0,score,2.9
task3,4760.0,score,2.9
task3,4761.0,score,2.9
task3,4762.0,score,2.89
task3,4763.0,score,2.9
task3,4764.0,score,2.8
task3,4765.0,score,2.83
task3,4766.0,score,2.81
task3,4767.0,score,2.9
task3,4768.0,score,2.88
task3,4769.0,score,2.85
task3,4770.0,score,2.86
task3,4771.0,score,2.86
task3,4772.0,score,2.86
task3,4773.0,score,2.78
task3,4774.0,score,2.8
task3,4775.0,score,2.73
task3,4776.0,score,2.73
task3,4777.0,score,2.72
task3,4778.0,score,2.66
task3,4779.0,score,2.66
task3,4780.0,score,2.62
task3,4781.0,score,2.55
task3,4782.0,score,2.57
task3,4783.0,score,2.67
task3,4784.0,score,2.65
task3,4785.0,score,2.63
task3,4786.0,score,2.67
task3,4787.0,score,2.58
task3,4788.0,score,2.58
task3,4789.0,score,2.55
task3,4790.0,score,2.59
task3,4791.0,score,2.58
task3,4792.0,score,2.58
task3,4793.0,score,2.6
task3,4794.0,score,2.56
task3,4795.0,score,2.66
task3,4796.0,score,2.66
task3,4797.0,score,2.6
task3,4798.0,score,2.62
task3,4799.0,score,2.59
task3,4800.0,score,2.61
task3,4801.0,score,2.61
task3,4802.0,score,2.61
task3,4803.0,score,2.63
task3,4804.0,score,2.61
task3,4805.0,score,2.54
task3,4806.0,score,2.6
task3,4807.0,score,2.57
task3,4808.0,score,2.54
task3,4809.0,score,2.45
task3,4810.0,score,2.45
task3,4811.0,score,2.43
task3,4812.0,score,2.46
task3,4813.0,score,2.4
task3,4814.0,score,2.39
task3,4815.0,score,2.39
task3,4816.0,score,2.41
task3,4817.0,score,2.42
task3,4818.0,score,2.46
task3,4819.0,score,2.41
task3,4820.0,score,2.44
task3,4821.0,score,2.39
task3,4822.0,score,2.38
task3,4823.0,score,2.39
task3,4824.0,score,2.39
task3,4825.0,score,2.56
task3,4826.0,score,2.55
task3,4827.0,score,2.53
task3,4828.0,score,2.61
task3,4829.0,score,2.65
task3,4830.0,score,2.61
task3,4831.0,score,2.53
task3,4832.0,score,2.51
task3,4833.0,score,2.51
task3,4834.0,score,2.46
task3,4835.0,score,2.44
task3,4836.0,score,2.44
task3,4837.0,score,2.45
task3,4838.0,score,2.41
task3,4839.0,score,2.42
task3,4840.0,score,2.45
task3,4841.0,score,2.45
task3,4842.0,score,2.46
task3,4843.0,score,2.43
task3,4844.0,score,2.39
task3,4845.0,score,2.38
task3,4846.0,score,2.34
task3,4847.0,score,2.31
task3,4848.0,score,2.29
task3,4849.0,score,2.23
task3,4850.0,score,2.16
task3,4851.0,score,2.07
task3,4852.0,score,2.05
task3,4853.0,score,2.06
task3,4854.0,score,2.04
task3,4855.0,score,2.04
task3,4856.0,score,2.13
task3,4857.0,score,2.14
task3,4858.0,score,2.18
task3,4859.0,score,2.21
task3,4860.0,score,2.21
task3,4861.0,score,2.2
task3,4862.0,score,2.19
task3,4863.0,score,2.23
task3,4864.0,score,2.23
task3,4865.0,score,2.21
task3,4866.0,score,2.22
task3,4867.0,score,2.14
task3,4868.0,score,2.1
task3,4869.0,score,2.12
task3,4870.0,score,2.19
task3,4871.0,score,2.19
task3,4872.0,score,2.23
task3,4873.0,score,2.28
task3,4874.0,score,2.29
task3,4875.0,score,2.31
task3,4876.0,score,2.38
task3,4877.0,score,2.36
task3,4878.0,score,2.44
task3,4879.0,score,2.46
task3,4880.0,score,2.53
task3,4881.0,score,2.52
task3,4882.0,score,2.46
task3,4883.0,score,2.36
task3,4884.0,score,2.36
task3,4885.0,score,2.34
task3,4886.0,score,2.3
task3,4887.0,score,2.34
task3,4888.0,score,2.37
task3,4889.0,score,2.37
task3,4890.0,score,2.33
task3,4891.0,score,2.39
task3,4892.0,score,2.4
task3,4893.0,score,2.42
task3,4894.0,score,2.42
task3,4895.0,score,2.32
task3,4896.0,score,2.41
task3,4897.0,score,2.41
task3,4898.0,score,2.39
task3,4899.0,score,2.42
task3,4900.0,score,2.48
task3,4901.0,score,2.46
task3,4902.0,score,2.5
task3,4903.0,score,2.49
task3,4904.0,score,2.49
task3,4905.0,score,2.51
task3,4906.0,score,2.45
task3,4907.0,score,2.45
task3,4908.0,score,2.41
task3,4909.0,score,2.44
task3,4910.0,score,2.45
task3,4911.0,score,2.42
task3,4912.0,score,2.4
task3,4913.0,score,2.5
task3,4914.0,score,2.47
task3,4915.0,score,2.5
task3,4916.0,score,2.47
task3,4917.0,score,2.48
task3,4918.0,score,2.44
task3,4919.0,score,2.46
task3,4920.0,score,2.43
task3,4921.0,score,2.46
task3,4922.0,score,2.39
task3,4923.0,score,2.36
task3,4924.0,score,2.39
task3,4925.0,score,2.23
task3,4926.0,score,2.24
task3,4927.0,score,2.26
task3,4928.0,score,2.18
task3,4929.0,score,2.15
task3,4930.0,score,2.16
task3,4931.0,score,2.16
task3,4932.0,score,2.18
task3,4933.0,score,2.19
task3,4934.0,score,2.19
task3,4935.0,score,2.23
task3,4936.0,score,2.26
task3,4937.0,score,2.35
task3,4938.0,score,2.33
task3,4939.0,score,2.33
task3,4940.0,score,2.36
task3,4941.0,score,2.38
task3,4942.0,score,2.34
task3,4943.0,score,2.36
task3,4944.0,score,2.36
task3,4945.0,score,2.45
task3,4946.0,score,2.47
task3,4947.0,score,2.49
task3,4948.0,score,2.49
task3,4949.0,score,2.49
task3,4950.0,score,2.48
task3,4951.0,score,2.48
task3,4952.0,score,2.46
task3,4953.0,score,2.45
task3,4954.0,score,2.47
task3,4955.0,score,2.51
task3,4956.0,score,2.49
task3,4957.0,score,2.47
task3,4958.0,score,2.36
task3,4959.0,score,2.33
task3,4960.0,score,2.34
task3,4961.0,score,2.34
task3,4962.0,score,2.38
task3,4963.0,score,2.36
task3,4964.0,score,2.36
task3,4965.0,score,2.35
task3,4966.0,score,2.39
task3,4967.0,score,2.41
task3,4968.0,score,2.36
task3,4969.0,score,2.44
task3,4970.0,score,2.34
task3,4971.0,score,2.34
task3,4972.0,score,2.29
task3,4973.0,score,2.24
task3,4974.0,score,2.27
task3,4975.0,score,2.27
task3,4976.0,score,2.21
task3,4977.0,score,2.35
task3,4978.0,score,2.29
task3,4979.0,score,2.28
task3,4980.0,score,2.24
task3,4981.0,score,2.22
task3,4982.0,score,2.36
task3,4983.0,score,2.4
task3,4984.0,score,2.43
task3,4985.0,score,2.47
task3,4986.0,score,2.47
task3,4987.0,score,2.43
task3,4988.0,score,2.4
task3,4989.0,score,2.43
task3,4990.0,score,2.46
task3,4991.0,score,2.43
task3,4992.0,score,2.51
task3,4993.0,score,2.54
task3,4994.0,score,2.56
task3,4995.0,score,2.62
task3,4996.0,score,2.54
task3,4997.0,score,2.57
task3,4998.0,score,2.54
task3,4999.0,score,2.52
task3,5000.0,score,2.5
task3,5001.0,score,2.49
task3,5002.0,score,2.45
task3,5003.0,score,2.44
task3,5004.0,score,2.44
task3,5005.0,score,2.43
task3,5006.0,score,2.43
task3,5007.0,score,2.54
task3,5008.0,score,2.57
task3,5009.0,score,2.55
task3,5010.0,score,2.54
task3,5011.0,score,2.56
task3,5012.0,score,2.56
task3,5013.0,score,2.57
task3,5014.0,score,2.6
task3,5015.0,score,2.58
task3,5016.0,score,2.64
task3,5017.0,score,2.71
task3,5018.0,score,2.74
task3,5019.0,score,2.75
task3,5020.0,score,2.77
task3,5021.0,score,2.78
task3,5022.0,score,2.77
task3,5023.0,score,2.81
